freq,reason,deg_urb,sex,age,unit,geo\TIME_PERIOD	2021 	2022 	2023 	2024 	2025 
A,OTH,DEG1,F,Y_GE16,PC,RS	10.1 	2.5 	0.4 	0.8 	: 
A,OTH,DEG1,F,Y_GE16,PC,SE	3.6 	1.5 	2.0 	2.2 	3.5 
A,OTH,DEG1,F,Y_GE16,PC,SI	2.2 	1.6 	2.1 	0.8 	0.6 
A,OTH,DEG1,F,Y_GE16,PC,SK	1.9 	1.6 	0.3 	0.1 	: 
A,OTH,DEG1,M,Y_GE16,PC,AL	1.2 	1.3 	: 	: 	: 
A,OTH,DEG1,M,Y_GE16,PC,AT	0.3 	0.2 	0.3 	0.6 	: 
A,OTH,DEG1,M,Y_GE16,PC,BE	0.9 	0.3 	0.1 	0.2 	0.5 
A,OTH,DEG1,M,Y_GE16,PC,BG	1.1 	0.3 	0.0 n	0.2 	0.1 
A,OTH,DEG1,M,Y_GE16,PC,CH	0.9 	0.9 	0.4 	0.5 	: 
A,OTH,DEG1,M,Y_GE16,PC,CY	0.2 	0.1 	0.0 	0.0 	0.0 
A,OTH,DEG1,M,Y_GE16,PC,CZ	1.0 	0.6 	0.2 	0.1 	0.2 
A,OTH,DEG1,M,Y_GE16,PC,DE	0.2 	0.3 	0.2 e	0.2 	0.3 
A,OTH,DEG1,M,Y_GE16,PC,DK	6.0 	4.7 	3.0 	2.4 	: 
A,OTH,DEG1,M,Y_GE16,PC,EE	2.4 	2.0 	1.7 	1.1 	1.0 
A,OTH,DEG1,M,Y_GE16,PC,EL	4.6 	2.8 	0.1 	0.0 n	0.0 
A,OTH,DEG1,M,Y_GE16,PC,ES	1.3 	0.7 	0.7 	0.5 	0.7 
A,OTH,DEG1,M,Y_GE16,PC,FI	1.3 	1.2 	0.4 	0.8 	1.1 
A,OTH,DEG1,M,Y_GE16,PC,FR	1.7 	1.0 b	0.7 	0.7 	: 
A,OTH,DEG1,M,Y_GE16,PC,HR	2.8 	2.1 	2.6 b	1.5 	1.4 
A,OTH,DEG1,M,Y_GE16,PC,HU	4.5 	1.4 	0.3 	0.5 	0.4 
A,OTH,DEG1,M,Y_GE16,PC,IE	0.4 	0.2 	0.2 	0.0 n	: 
A,OTH,DEG1,M,Y_GE16,PC,IT	0.2 	0.1 	0.0 	0.0 n	0.0 
A,OTH,DEG1,M,Y_GE16,PC,LT	0.6 	0.2 	0.1 	0.2 p	: 
A,OTH,DEG1,M,Y_GE16,PC,LU	0.2 b	0.0 b	0.0 	0.0 	: 
A,OTH,DEG1,M,Y_GE16,PC,LV	2.8 	1.9 	0.6 	0.5 	0.4 
A,OTH,DEG1,M,Y_GE16,PC,MK	2.5 b	0.4 	0.0 	: 	: 
A,OTH,DEG1,M,Y_GE16,PC,MT	0.9 	0.3 	0.2 	0.1 	: 
A,OTH,DEG1,M,Y_GE16,PC,NL	1.0 	0.9 	1.3 	0.7 	1.1 
A,OTH,DEG1,M,Y_GE16,PC,NO	1.1 b	1.6 	1.3 	1.7 	1.3 
A,OTH,DEG1,M,Y_GE16,PC,PL	4.8 	1.4 	0.5 	0.4 	0.3 
A,OTH,DEG1,M,Y_GE16,PC,PT	2.0 	1.2 	0.5 	0.2 	0.5 
A,OTH,DEG1,M,Y_GE16,PC,RO	2.5 	0.6 	0.1 	0.1 	0.2 
A,OTH,DEG1,M,Y_GE16,PC,RS	8.5 	2.2 	0.3 	0.2 	: 
A,OTH,DEG1,M,Y_GE16,PC,SE	2.6 	1.9 	2.2 	1.7 	1.7 
A,OTH,DEG1,M,Y_GE16,PC,SI	1.4 	1.2 	0.2 	0.7 	0.2 
A,OTH,DEG1,M,Y_GE16,PC,SK	1.8 	1.3 	0.2 	0.0 n	: 
A,OTH,DEG2,F,Y_GE16,PC,AL	0.3 	0.6 	: 	: 	: 
A,OTH,DEG2,F,Y_GE16,PC,AT	0.2 	0.2 	0.1 	0.4 	: 
A,OTH,DEG2,F,Y_GE16,PC,BE	1.0 	0.4 	0.0 	0.2 	0.4 
A,OTH,DEG2,F,Y_GE16,PC,BG	1.3 	0.8 	0.3 	0.1 	0.2 
A,OTH,DEG2,F,Y_GE16,PC,CH	0.5 	0.4 	0.8 	0.4 	: 
A,OTH,DEG2,F,Y_GE16,PC,CY	0.0 n	0.0 	0.0 	0.0 	0.0 
A,OTH,DEG2,F,Y_GE16,PC,CZ	1.8 	0.7 	0.1 	0.1 	0.2 
A,OTH,DEG2,F,Y_GE16,PC,DE	0.1 	0.2 	0.1 e	0.2 	0.3 
A,OTH,DEG2,F,Y_GE16,PC,DK	5.7 	4.7 	2.4 	3.1 	: 
A,OTH,DEG2,F,Y_GE16,PC,EE	5.3 	3.4 	1.7 	2.7 	0.9 
A,OTH,DEG2,F,Y_GE16,PC,EL	4.3 	3.8 	0.0 	0.1 	0.0 
A,OTH,DEG2,F,Y_GE16,PC,ES	1.7 	1.2 	1.1 	0.7 	0.7 
A,OTH,DEG2,F,Y_GE16,PC,FI	0.8 	1.9 	2.1 	0.8 	1.9 
A,OTH,DEG2,F,Y_GE16,PC,FR	3.9 	2.0 b	0.9 	0.9 	: 
A,OTH,DEG2,F,Y_GE16,PC,HR	2.0 	0.7 	0.2 b	0.5 	0.2 
A,OTH,DEG2,F,Y_GE16,PC,HU	2.8 	1.9 	0.2 	0.2 	0.3 
A,OTH,DEG2,F,Y_GE16,PC,IE	1.5 	1.8 	1.9 	0.2 	: 
A,OTH,DEG2,F,Y_GE16,PC,IT	0.2 	0.0 n	0.1 	0.1 	0.1 
A,OTH,DEG2,F,Y_GE16,PC,LT	1.8 	0.9 	0.1 	0.3 p	: 
A,OTH,DEG2,F,Y_GE16,PC,LU	0.0 n	0.0 b	0.1 	0.1 	: 
A,OTH,DEG2,F,Y_GE16,PC,LV	4.0 	2.9 	0.7 	0.4 	0.2 
A,OTH,DEG2,F,Y_GE16,PC,MK	2.7 b	0.6 	0.4 	: 	: 
A,OTH,DEG2,F,Y_GE16,PC,MT	0.8 	0.1 	0.0 n	0.1 	: 
A,OTH,DEG2,F,Y_GE16,PC,NL	0.4 	0.4 	0.6 	0.8 	1.2 
A,OTH,DEG2,F,Y_GE16,PC,NO	1.3 b	3.3 	1.7 	2.4 	1.3 
A,OTH,DEG2,F,Y_GE16,PC,PL	5.8 	1.6 	0.2 	0.2 	0.1 
A,OTH,DEG2,F,Y_GE16,PC,PT	2.8 	1.0 	0.6 	0.3 	0.7 
A,OTH,DEG2,F,Y_GE16,PC,RO	3.6 	0.8 	0.2 	0.2 	0.3 
A,OTH,DEG2,F,Y_GE16,PC,RS	6.5 	1.6 	0.1 	0.4 	: 
A,OTH,DEG2,F,Y_GE16,PC,SE	3.7 	3.2 	2.3 	2.2 	2.3 
A,OTH,DEG2,F,Y_GE16,PC,SI	1.5 	1.3 	0.5 	0.6 	0.1 
A,OTH,DEG2,F,Y_GE16,PC,SK	2.8 	2.2 	0.9 	0.4 	: 
A,OTH,DEG2,M,Y_GE16,PC,AL	0.4 	0.6 	: 	: 	: 
A,OTH,DEG2,M,Y_GE16,PC,AT	0.2 	0.1 	0.0 n	0.2 	: 
A,OTH,DEG2,M,Y_GE16,PC,BE	1.3 	0.4 	0.2 	0.1 	0.2 
A,OTH,DEG2,M,Y_GE16,PC,BG	0.7 	0.2 	0.1 	0.1 	0.1 
A,OTH,DEG2,M,Y_GE16,PC,CH	0.1 	0.5 	0.5 	0.5 	: 
A,OTH,DEG2,M,Y_GE16,PC,CY	0.0 	0.0 	0.0 	0.0 	0.0 
A,OTH,DEG2,M,Y_GE16,PC,CZ	1.2 	0.7 	0.1 	0.2 	0.1 
A,OTH,DEG2,M,Y_GE16,PC,DE	0.1 	0.2 	0.1 e	0.2 	0.3 
A,OTH,DEG2,M,Y_GE16,PC,DK	5.2 	2.9 	1.6 	1.8 	: 
A,OTH,DEG2,M,Y_GE16,PC,EE	2.3 	2.2 	0.9 	1.7 	0.4 
A,OTH,DEG2,M,Y_GE16,PC,EL	3.4 	3.0 	0.1 	0.1 	0.0 
A,OTH,DEG2,M,Y_GE16,PC,ES	1.0 	0.5 	0.7 	0.7 	0.7 
A,OTH,DEG2,M,Y_GE16,PC,FI	0.8 	1.0 	0.8 	1.0 	1.4 
A,OTH,DEG2,M,Y_GE16,PC,FR	2.2 	1.9 b	0.8 	0.9 	: 
A,OTH,DEG2,M,Y_GE16,PC,HR	2.1 	1.0 	0.2 b	0.1 	0.1 
A,OTH,DEG2,M,Y_GE16,PC,HU	1.8 	1.5 	0.1 	0.1 	0.3 
A,OTH,DEG2,M,Y_GE16,PC,IE	1.0 	0.4 	0.3 	0.1 	: 
A,OTH,DEG2,M,Y_GE16,PC,IT	0.2 	0.0 n	0.0 n	0.0 n	0.0 
A,OTH,DEG2,M,Y_GE16,PC,LT	0.1 	0.4 	0.0 n	0.0 p	: 
A,OTH,DEG2,M,Y_GE16,PC,LU	0.0 n	0.1 b	0.0 	0.0 	: 
A,OTH,DEG2,M,Y_GE16,PC,LV	1.3 	2.1 	0.1 	0.5 	0.5 
A,OTH,DEG2,M,Y_GE16,PC,MK	1.7 b	1.0 	0.3 	: 	: 
A,OTH,DEG2,M,Y_GE16,PC,MT	0.3 	0.1 	0.1 	0.2 	: 
A,OTH,DEG2,M,Y_GE16,PC,NL	0.8 	0.7 	0.5 	0.8 	0.4 
A,OTH,DEG2,M,Y_GE16,PC,NO	1.8 b	1.9 	2.2 	1.9 	1.5 
A,OTH,DEG2,M,Y_GE16,PC,PL	3.9 	1.3 	0.1 	0.1 	0.2 
A,OTH,DEG2,M,Y_GE16,PC,PT	2.6 	0.5 	0.2 	0.7 	0.3 
A,OTH,DEG2,M,Y_GE16,PC,RO	2.2 	0.5 	0.1 	0.2 	0.1 
A,OTH,DEG2,M,Y_GE16,PC,RS	5.0 	0.7 	0.3 	0.6 	: 
A,OTH,DEG2,M,Y_GE16,PC,SE	3.0 	2.8 	1.9 	1.6 	1.9 
A,OTH,DEG2,M,Y_GE16,PC,SI	0.6 	1.1 	0.3 	0.4 	0.1 
A,OTH,DEG2,M,Y_GE16,PC,SK	2.7 	2.0 	1.0 	0.1 	: 
A,OTH,DEG3,F,Y_GE16,PC,AL	1.3 	1.3 	: 	: 	: 
A,OTH,DEG3,F,Y_GE16,PC,AT	0.4 	0.2 	0.1 	0.2 	: 
A,OTH,DEG3,F,Y_GE16,PC,BE	1.8 	0.2 	0.1 	0.1 	0.1 
A,OTH,DEG3,F,Y_GE16,PC,BG	0.8 	0.5 	0.3 	0.3 	0.2 
A,OTH,DEG3,F,Y_GE16,PC,CH	1.2 	0.6 	0.9 	0.6 	: 
A,OTH,DEG3,F,Y_GE16,PC,CY	0.4 	0.0 	0.0 	0.0 	0.0 
A,OTH,DEG3,F,Y_GE16,PC,CZ	1.4 	0.4 	0.1 	0.3 	0.1 
A,OTH,DEG3,F,Y_GE16,PC,DE	0.2 	0.1 	0.2 e	0.2 	0.1 
A,OTH,DEG3,F,Y_GE16,PC,DK	5.7 	4.7 	3.5 	3.8 	: 
A,OTH,DEG3,F,Y_GE16,PC,EE	4.5 	3.2 	1.8 	1.6 	1.7 
A,OTH,DEG3,F,Y_GE16,PC,EL	5.8 	4.0 	0.1 	0.0 n	0.1 
A,OTH,DEG3,F,Y_GE16,PC,ES	1.4 	0.6 	0.7 	0.6 	0.5 
A,OTH,DEG3,F,Y_GE16,PC,FI	0.8 	1.7 	1.0 	1.5 	1.3 
A,OTH,DEG3,F,Y_GE16,PC,FR	3.1 	1.7 b	0.9 	1.1 	: 
A,OTH,DEG3,F,Y_GE16,PC,HR	2.0 	0.6 	0.2 b	0.3 	0.2 
A,OTH,DEG3,F,Y_GE16,PC,HU	2.4 	1.0 	0.2 	0.3 	0.1 
A,OTH,DEG3,F,Y_GE16,PC,IE	1.1 	1.0 	0.8 	0.3 	: 
A,OTH,DEG3,F,Y_GE16,PC,IT	0.2 	0.1 	0.1 	0.1 	0.1 
A,OTH,DEG3,F,Y_GE16,PC,LT	0.8 	0.3 	0.2 	0.0 p	: 
A,OTH,DEG3,F,Y_GE16,PC,LU	0.1 b	0.0 b	0.0 n	0.0 n	: 
A,OTH,DEG3,F,Y_GE16,PC,LV	3.7 	2.0 	1.7 	0.2 	0.3 
A,OTH,DEG3,F,Y_GE16,PC,MK	1.4 b	0.4 	0.3 	: 	: 
A,OTH,DEG3,F,Y_GE16,PC,MT	0.5 	2.2 	0.2 	0.0 	: 
A,OTH,DEG3,F,Y_GE16,PC,NL	0.1 	0.4 	0.6 	1.0 	0.0 
A,OTH,DEG3,F,Y_GE16,PC,NO	1.2 b	3.0 	2.9 	1.2 	1.8 
A,OTH,DEG3,F,Y_GE16,PC,PL	5.9 	1.8 	0.2 	0.3 	0.2 
A,OTH,DEG3,F,Y_GE16,PC,PT	3.7 	1.2 	0.4 	0.7 	0.3 
A,OTH,DEG3,F,Y_GE16,PC,RO	2.0 	0.7 	0.2 	0.2 	0.2 
A,OTH,DEG3,F,Y_GE16,PC,RS	7.7 	1.4 	0.4 	0.6 	: 
A,OTH,DEG3,F,Y_GE16,PC,SE	3.0 	2.6 	2.0 	2.6 	2.9 
A,OTH,DEG3,F,Y_GE16,PC,SI	1.5 	0.9 	1.1 	0.4 	0.4 
A,OTH,DEG3,F,Y_GE16,PC,SK	3.4 	1.3 	0.8 	0.2 	: 
A,OTH,DEG3,M,Y_GE16,PC,AL	1.4 	1.3 	: 	: 	: 
A,OTH,DEG3,M,Y_GE16,PC,AT	0.1 	0.0 n	0.2 	0.1 	: 
A,OTH,DEG3,M,Y_GE16,PC,BE	0.6 	0.0 	0.0 n	0.2 	0.3 
A,OTH,DEG3,M,Y_GE16,PC,BG	0.6 	0.3 	0.3 	0.4 	0.3 
A,OTH,DEG3,M,Y_GE16,PC,CH	0.6 	0.3 	0.2 	0.5 	: 
A,OTH,DEG3,M,Y_GE16,PC,CY	0.5 	0.0 	0.0 	0.0 	0.0 
A,OTH,DEG3,M,Y_GE16,PC,CZ	1.2 	0.8 	0.2 	0.3 	0.3 
A,OTH,DEG3,M,Y_GE16,PC,DE	0.4 	0.1 	0.1 e	0.1 	0.2 
A,OTH,DEG3,M,Y_GE16,PC,DK	5.0 	5.8 	3.0 	3.5 	: 
A,OTH,DEG3,M,Y_GE16,PC,EE	4.0 	2.3 	1.8 	1.1 	0.8 
A,OTH,DEG3,M,Y_GE16,PC,EL	5.0 	3.5 	0.0 	0.1 	0.0 
A,OTH,DEG3,M,Y_GE16,PC,ES	1.0 	0.9 	0.7 	0.4 	0.4 
A,OTH,DEG3,M,Y_GE16,PC,FI	0.8 	1.1 	0.9 	1.3 	1.1 
A,OTH,DEG3,M,Y_GE16,PC,FR	2.2 	1.6 b	0.7 	0.9 	: 
A,OTH,DEG3,M,Y_GE16,PC,HR	1.3 	0.5 	0.3 b	0.2 	0.2 
A,OTH,DEG3,M,Y_GE16,PC,HU	1.0 	0.7 	0.1 	0.1 	0.1 
A,OTH,DEG3,M,Y_GE16,PC,IE	0.8 	1.0 	0.2 	0.2 	: 
A,OTH,DEG3,M,Y_GE16,PC,IT	0.3 	0.0 n	0.2 	0.0 	0.0 
A,OTH,DEG3,M,Y_GE16,PC,LT	0.9 	0.1 	0.0 	0.0 n	: 
A,OTH,DEG3,M,Y_GE16,PC,LU	0.1 b	0.0 b	0.0 	0.1 	: 
A,OTH,DEG3,M,Y_GE16,PC,LV	2.3 	1.1 	1.7 	0.2 	0.2 
A,OTH,DEG3,M,Y_GE16,PC,MK	0.9 b	0.4 	0.1 	: 	: 
A,OTH,DEG3,M,Y_GE16,PC,MT	0.0 	0.0 	0.0 	0.0 	: 
A,OTH,DEG3,M,Y_GE16,PC,NL	0.9 	1.3 	0.1 	0.8 	0.9 
A,OTH,DEG3,M,Y_GE16,PC,NO	1.5 b	1.9 	1.9 	1.2 	1.5 
A,OTH,DEG3,M,Y_GE16,PC,PL	4.4 	1.4 	0.2 	0.2 	0.1 
A,OTH,DEG3,M,Y_GE16,PC,PT	2.4 	0.7 	0.4 	0.4 	0.5 
A,OTH,DEG3,M,Y_GE16,PC,RO	1.2 	0.6 	0.2 	0.1 	0.1 
A,OTH,DEG3,M,Y_GE16,PC,RS	5.5 	1.1 	0.3 	0.6 	: 
A,OTH,DEG3,M,Y_GE16,PC,SE	1.8 	1.9 	1.7 	2.3 	1.6 
A,OTH,DEG3,M,Y_GE16,PC,SI	0.4 	0.5 	0.2 	0.5 	0.1 
A,OTH,DEG3,M,Y_GE16,PC,SK	2.9 	1.2 	1.0 	0.4 	: 
A,OTH,TOTAL,F,Y_GE16,PC,AL	1.0 	1.2 	: 	: 	: 
A,OTH,TOTAL,F,Y_GE16,PC,AT	0.3 	0.3 	0.2 	0.3 	: 
A,OTH,TOTAL,F,Y_GE16,PC,BE	1.2 	0.3 	0.1 	0.1 	0.3 
A,OTH,TOTAL,F,Y_GE16,PC,BG	0.8 	0.5 	0.2 	0.1 	0.1 
A,OTH,TOTAL,F,Y_GE16,PC,CH	0.6 	0.5 	0.7 	0.4 	: 
A,OTH,TOTAL,F,Y_GE16,PC,CY	0.1 	0.0 	0.0 n	0.0 	0.0 
A,OTH,TOTAL,F,Y_GE16,PC,CZ	1.5 	0.7 	0.1 	0.2 	0.1 
A,OTH,TOTAL,F,Y_GE16,PC,DE	0.2 	0.2 	0.2 e	0.2 	0.3 
A,OTH,TOTAL,F,Y_GE16,PC,DK	5.7 	4.7 	3.0 	3.3 	: 
A,OTH,TOTAL,F,Y_GE16,PC,EE	4.9 	3.2 	1.9 	1.9 	1.6 
A,OTH,TOTAL,F,Y_GE16,PC,EL	4.8 	3.9 	0.1 	0.1 	0.1 
A,OTH,TOTAL,F,Y_GE16,PC,ES	1.7 	1.0 	1.0 	0.7 	0.6 
A,OTH,TOTAL,F,Y_GE16,PC,FI	1.0 	1.8 	1.6 	1.4 	1.9 
A,OTH,TOTAL,F,Y_GE16,PC,FR	3.0 	1.9 b	0.9 	0.9 	: 
A,OTH,TOTAL,F,Y_GE16,PC,HR	2.6 	1.3 	0.8 b	0.7 	0.3 
A,OTH,TOTAL,F,Y_GE16,PC,HU	3.6 	1.8 	0.3 	0.3 	0.2 
A,OTH,TOTAL,F,Y_GE16,PC,IE	1.2 	1.1 	1.0 	0.2 	: 
A,OTH,TOTAL,F,Y_GE16,PC,IT	0.3 	0.0 n	0.0 n	0.0 n	0.1 
A,OTH,TOTAL,F,Y_GE16,PC,LT	1.2 	0.3 	0.2 	0.2 p	: 
A,OTH,TOTAL,F,Y_GE16,PC,LU	0.0 n	0.0 b	0.0 n	0.0 n	: 
A,OTH,TOTAL,F,Y_GE16,PC,LV	4.8 	2.6 	1.0 	0.3 	0.4 
A,OTH,TOTAL,F,Y_GE16,PC,MK	3.3 b	0.5 	0.2 	: 	: 
A,OTH,TOTAL,F,Y_GE16,PC,MT	0.8 	0.3 	0.1 	0.2 	: 
A,OTH,TOTAL,F,Y_GE16,PC,NL	0.6 	0.5 	0.5 	1.0 	0.8 
A,OTH,TOTAL,F,Y_GE16,PC,NO	2.0 b	3.0 	2.0 	2.2 	1.4 
A,OTH,TOTAL,F,Y_GE16,PC,PL	6.0 	1.6 	0.3 	0.2 	0.2 
A,OTH,TOTAL,F,Y_GE16,PC,PT	3.0 	1.1 	0.5 	0.5 	0.4 
A,OTH,TOTAL,F,Y_GE16,PC,RO	3.0 	0.8 	0.2 	0.2 	0.2 
A,OTH,TOTAL,F,Y_GE16,PC,RS	8.3 	1.8 	0.3 	0.6 	: 
A,OTH,TOTAL,F,Y_GE16,PC,SE	3.5 	2.4 	2.1 	2.3 	2.9 
A,OTH,TOTAL,F,Y_GE16,PC,SI	1.7 	1.2 	1.1 	0.5 	0.3 
A,OTH,TOTAL,F,Y_GE16,PC,SK	2.9 	1.7 	0.7 	0.3 	: 
A,OTH,TOTAL,M,Y_GE16,PC,AL	1.1 	1.1 	: 	: 	: 
A,OTH,TOTAL,M,Y_GE16,PC,AT	0.2 	0.1 	0.2 	0.3 	: 
A,OTH,TOTAL,M,Y_GE16,PC,BE	1.0 	0.3 	0.1 	0.1 	0.3 
A,OTH,TOTAL,M,Y_GE16,PC,BG	0.8 	0.3 	0.1 	0.3 	0.2 
A,OTH,TOTAL,M,Y_GE16,PC,CH	0.4 	0.6 	0.4 	0.5 	: 
A,OTH,TOTAL,M,Y_GE16,PC,CY	0.2 	0.0 n	0.0 	0.0 	0.0 
A,OTH,TOTAL,M,Y_GE16,PC,CZ	1.1 	0.7 	0.2 	0.2 	0.2 
A,OTH,TOTAL,M,Y_GE16,PC,DE	0.2 	0.2 	0.1 e	0.2 	0.3 
A,OTH,TOTAL,M,Y_GE16,PC,DK	5.4 	4.5 	2.5 	2.6 	: 
A,OTH,TOTAL,M,Y_GE16,PC,EE	3.0 	2.1 	1.6 	1.2 	0.8 
A,OTH,TOTAL,M,Y_GE16,PC,EL	4.4 	3.0 	0.1 	0.0 n	0.0 
A,OTH,TOTAL,M,Y_GE16,PC,ES	1.2 	0.7 	0.7 	0.6 	0.6 
A,OTH,TOTAL,M,Y_GE16,PC,FI	1.0 	1.1 	0.7 	1.0 	1.2 
A,OTH,TOTAL,M,Y_GE16,PC,FR	2.0 	1.5 b	0.7 	0.8 	: 
A,OTH,TOTAL,M,Y_GE16,PC,HR	2.0 	1.1 	1.0 b	0.6 	0.5 
A,OTH,TOTAL,M,Y_GE16,PC,HU	2.4 	1.2 	0.2 	0.2 	0.2 
A,OTH,TOTAL,M,Y_GE16,PC,IE	0.7 	0.6 	0.2 	0.1 	: 
A,OTH,TOTAL,M,Y_GE16,PC,IT	0.2 	0.1 	0.1 	0.0 n	0.0 
A,OTH,TOTAL,M,Y_GE16,PC,LT	0.6 	0.2 	0.0 n	0.1 p	: 
A,OTH,TOTAL,M,Y_GE16,PC,LU	0.1 b	0.0 n	0.0 	0.0 n	: 
A,OTH,TOTAL,M,Y_GE16,PC,LV	2.3 	1.7 	1.0 	0.4 	0.4 
A,OTH,TOTAL,M,Y_GE16,PC,MK	1.8 b	0.6 	0.1 	: 	: 
A,OTH,TOTAL,M,Y_GE16,PC,MT	0.6 	0.2 	0.1 	0.1 	: 
A,OTH,TOTAL,M,Y_GE16,PC,NL	0.9 	0.9 	0.9 	0.7 	0.8 
A,OTH,TOTAL,M,Y_GE16,PC,NO	1.5 b	1.8 	1.9 	1.7 	1.4 
A,OTH,TOTAL,M,Y_GE16,PC,PL	4.4 	1.4 	0.3 	0.2 	0.2 
A,OTH,TOTAL,M,Y_GE16,PC,PT	2.3 	0.8 	0.4 	0.4 	0.5 
A,OTH,TOTAL,M,Y_GE16,PC,RO	1.9 	0.6 	0.1 	0.1 	0.1 
A,OTH,TOTAL,M,Y_GE16,PC,RS	6.4 	1.3 	0.3 	0.5 	: 
A,OTH,TOTAL,M,Y_GE16,PC,SE	2.6 	2.2 	2.0 	1.8 	1.8 
A,OTH,TOTAL,M,Y_GE16,PC,SI	0.6 	0.8 	0.3 	0.5 	0.1 
A,OTH,TOTAL,M,Y_GE16,PC,SK	2.6 	1.5 	0.8 	0.2 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,AL	9.8 	9.0 	: 	: 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,AT	0.3 	0.5 	0.9 	1.7 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,BE	1.3 	1.6 	1.4 	1.7 	0.9 
A,TOOEFW,DEG1,F,Y_GE16,PC,BG	0.9 	1.1 	1.0 	1.3 	1.4 
A,TOOEFW,DEG1,F,Y_GE16,PC,CH	0.5 	1.1 	2.1 	2.1 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,CY	0.1 	0.2 	0.1 	0.2 	0.1 
A,TOOEFW,DEG1,F,Y_GE16,PC,CZ	0.3 	0.6 	0.5 	0.8 	0.7 
A,TOOEFW,DEG1,F,Y_GE16,PC,DE	0.1 	0.3 	0.3 e	1.0 	1.1 
A,TOOEFW,DEG1,F,Y_GE16,PC,DK	1.8 	2.6 	3.1 	3.1 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,EE	12.3 	11.5 	16.6 	10.1 	10.9 
A,TOOEFW,DEG1,F,Y_GE16,PC,EL	7.0 	9.1 	12.8 	15.1 	13.0 
A,TOOEFW,DEG1,F,Y_GE16,PC,ES	1.4 	1.5 	2.2 	2.2 	1.8 
A,TOOEFW,DEG1,F,Y_GE16,PC,FI	5.2 	9.1 	10.9 	10.5 	10.1 
A,TOOEFW,DEG1,F,Y_GE16,PC,FR	3.9 	4.1 b	4.2 	4.8 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,HR	2.3 	1.8 	0.8 b	1.6 	1.8 
A,TOOEFW,DEG1,F,Y_GE16,PC,HU	2.0 	3.6 	1.9 	1.3 	2.5 
A,TOOEFW,DEG1,F,Y_GE16,PC,IE	3.5 	3.1 	3.8 	3.4 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,IT	2.3 	2.1 	2.2 	2.8 	2.5 
A,TOOEFW,DEG1,F,Y_GE16,PC,LT	3.1 	4.0 	5.6 	6.8 p	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,LU	2.1 b	1.2 b	1.2 	0.8 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,LV	6.0 	8.0 	12.5 	10.0 	10.7 
A,TOOEFW,DEG1,F,Y_GE16,PC,MK	0.9 b	2.9 	1.4 	: 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,MT	0.1 	0.4 	0.1 	0.3 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,NL	0.4 	0.5 	0.6 	1.0 	1.2 
A,TOOEFW,DEG1,F,Y_GE16,PC,NO	1.1 b	1.7 	2.9 	1.6 	1.9 
A,TOOEFW,DEG1,F,Y_GE16,PC,PL	3.2 	3.4 	4.8 	3.9 	3.6 
A,TOOEFW,DEG1,F,Y_GE16,PC,PT	2.0 	2.6 	2.2 	2.5 	2.6 
A,TOOEFW,DEG1,F,Y_GE16,PC,RO	3.7 	5.4 	6.1 	2.3 	2.5 
A,TOOEFW,DEG1,F,Y_GE16,PC,RS	3.8 	3.3 	4.7 	6.8 	: 
A,TOOEFW,DEG1,F,Y_GE16,PC,SE	1.6 	2.8 	2.4 	3.1 	2.3 
A,TOOEFW,DEG1,F,Y_GE16,PC,SI	5.6 	4.6 	4.6 	4.7 	3.6 
A,TOOEFW,DEG1,F,Y_GE16,PC,SK	2.3 	3.1 	2.1 	0.8 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,AL	8.6 	9.0 	: 	: 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,AT	0.4 	0.8 	0.6 	1.1 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,BE	1.1 	0.9 	1.5 	1.6 	1.4 
A,TOOEFW,DEG1,M,Y_GE16,PC,BG	0.4 	0.7 	0.7 	0.8 	0.7 
A,TOOEFW,DEG1,M,Y_GE16,PC,CH	0.4 	1.5 	1.4 	0.9 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,CY	0.1 	0.1 	0.0 n	0.1 	0.1 
A,TOOEFW,DEG1,M,Y_GE16,PC,CZ	0.3 	0.1 	0.3 	0.7 	0.4 
A,TOOEFW,DEG1,M,Y_GE16,PC,DE	0.1 	0.4 	0.3 e	0.9 	1.0 
A,TOOEFW,DEG1,M,Y_GE16,PC,DK	1.4 	2.2 	3.1 	2.9 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,EE	7.8 	9.1 	10.0 	8.6 	6.3 
A,TOOEFW,DEG1,M,Y_GE16,PC,EL	5.7 	6.1 	8.0 	11.6 	9.4 
A,TOOEFW,DEG1,M,Y_GE16,PC,ES	0.9 	1.2 	1.6 	1.9 	1.4 
